line,level,part,chapter,title,path,exists,has_children,body_chars,han_chars,latin_words,english_blocks,status,source_versions
848,1,VIII. 附錄,J. 文件取得,J. 文件取得,appendixes/docguide/README.md,True,True,506,0,68,2,no-chinese-prose,
849,2,VIII. 附錄,J. 文件取得,J.1. DocBook,appendixes/docguide/j.1.-docbook.md,True,False,981,0,119,2,no-chinese-prose,
850,2,VIII. 附錄,J. 文件取得,J.2. Tool Sets,appendixes/docguide/j.2.-tool-sets.md,True,False,4011,0,501,8,no-chinese-prose,
851,2,VIII. 附錄,J. 文件取得,J.3. Building the Documentation,appendixes/docguide/j.3.-building-the-documentation.md,True,False,3045,0,432,9,no-chinese-prose,"15,current"
852,2,VIII. 附錄,J. 文件取得,J.4. Documentation Authoring,appendixes/docguide/j.4.-documentation-authoring.md,True,False,858,0,125,3,no-chinese-prose,
853,2,VIII. 附錄,J. 文件取得,J.5. Style Guide,appendixes/docguide/j.5.-style-guide.md,True,False,3759,0,567,11,no-chinese-prose,
854,1,VIII. 附錄,K. PostgreSQL Limits,K. PostgreSQL Limits,appendixes/postgresql-limits.md,True,False,3051,304,128,1,mixed-review,
855,1,VIII. 附錄,L. 縮寫字,L. 縮寫字,appendixes/acronyms.md,True,False,7079,21,357,0,chinese-review,13
856,1,VIII. 附錄,M. Glossary,M. Glossary,appendixes/glossary.md,True,False,51132,0,4326,91,no-chinese-prose,13
857,1,VIII. 附錄,N. 色彩支援,N. 色彩支援,appendixes/color-support/README.md,True,True,44,31,1,0,chinese-review,
858,2,VIII. 附錄,N. 色彩支援,N.1. When Color is Used,appendixes/color-support/when-color-is-used.md,True,False,273,0,41,1,no-chinese-prose,
859,2,VIII. 附錄,N. 色彩支援,N.2. Configuring the Colors,appendixes/color-support/configuring-the-colors.md,True,False,811,22,100,1,mixed-review,
860,1,VIII. 附錄,O. Obsolete or Renamed Features,O. Obsolete or Renamed Features,appendixes/o.-obsolete-or-renamed-features.md,True,False,304,0,44,1,no-chinese-prose,
861,0,參考書目,參考書目,參考書目,bibliography.md,True,False,272,0,33,1,no-chinese-prose,
